1.250000000000000000e-01
3.125000000000000000e-02
1.562500000000000000e-02
7.812500000000000000e-03
1.562500000000000000e-02
7.812500000000000000e-03
1.562500000000000000e-02
7.812500000000000000e-03
1.562500000000000000e-02
7.812500000000000000e-03
1.562500000000000000e-02
7.812500000000000000e-03
1.562500000000000000e-02
7.812500000000000000e-03
1.562500000000000000e-02
7.812500000000000000e-03
1.562500000000000000e-02
7.812500000000000000e-03
1.562500000000000000e-02
7.812500000000000000e-03
1.562500000000000000e-02
7.812500000000000000e-03
7.812500000000000000e-03
1.562500000000000000e-02
7.812500000000000000e-03
1.562500000000000000e-02
7.812500000000000000e-03
1.562500000000000000e-02
7.812500000000000000e-03
7.812500000000000000e-03
1.562500000000000000e-02
7.812500000000000000e-03
3.906250000000000000e-03
9.765625000000000000e-04
2.441406250000000000e-04
6.103515625000000000e-05
3.051757812500000000e-05
